SSS vs= 1.00  t=  202
%P VOLT1   = 7801
%P VOLT2   = 8167
%P S2_SC   =  1.01
%P L_ANG_MAX = 202
B   0 794   70   -1
B  10 7949   70   -1
B  20 7947   70   -1
B  30 7929   70   -1
B  40 7811   70   -1
B  50 7802   70   -1
B  60 7821   70   -1
B  70 7828   70   -1
B  80 7439   70    2
B  90 7554   70    8
B 100 7519   70   17
B 110 7481   70   25
B 120 7256   70   35
B 130 7283   70   43
B 140 7334   70   52
B 150 7406   69   62
B 160 7402   50   71
B 170 7470   30   82
B 180 7512   30   93
B 190 7544   30  104
*** dt = 39 , A = 115 , rpm = 364 
B 200 7586   30  115
B 210 7749   30  126
B 220 7759   30  136
B 230 7727   30  145
pull out 153
B 240 7840 -100  155
B 250 7841 -100  164
B 260 7843 -100  173
B 270 7662 -100  181
B 280 7587 -100  186
B 290 7653 -100  193
B 300 7037 -100  199
B 310 7087 -100  203
B 320 7231 -100  206
B 330 7457 -100  206
B 340 7339 -100  206
*** amax = 206  vhit = 98
B 350 7353  -98  201
B 360 7131  -98  188
B 370 7170  -98  173
B 380 6991  -98  158
B 390 6987  -98  140
B 400 7034  -98  123
B 410 7160  -98  104
B 420 7405  -98   84
B 430 7398  -98   62
B 440 7472  -98   39
B 450 7520  -98   15
B 460 7542  -98   -6
push -11 -10
push out at target
B 470 7543   80  -17
B 480 7511   80  -29
B 490 7439   80  -42
B 500 7425   80  -59
B 510 7350   80  -74
B 520 7407   80  -90
B 530 7323   80 -107
B 540 7219   80 -125
B 552 7359   80 -141
B 563 7250   80 -148
B 573 7382   42 -149
B 583 7227    0 -148
B 593 7375   10 -142
B 603 7177   10 -129
B 613 7235   10 -115
B 623 7261   10 -102
B 633 7843   10  -88
B 643 7850   10  -73
B 653 7854   10  -60
B 663 7892   10  -47
B 673 7891   10  -34
pb end 
B 683 7894   10  -22
B 693 7896   10  -13
B 703 7899   10   -5
B 713 7898   10    1
B 723 7898   10    6
B 733 7936   10   11
B 743 7935   10   14
B 753 7936   10   17
B 763 7936   10   19
B 773 7939   10   22
B 783 7936   10   24
B 793 7936   10   25
B 803 7936   10   25
B 813 7936   10   26
B 823 7936   10   27
B 833 7936   10   28
B 843 7936   10   29
B 853 7936   10   30
B 863 7936   10   30
B 873 7936   10   31
B 883 7935   10   30
B 893 7936   10   30
B 903 7937   10   31
B 913 7936   10   31
B 923 7937   10   31
SSS vs= 1.01  t=  212
%P VOLT1   = 7801
%P VOLT2   = 8143
%P S2_SC   =  1.01
%P L_ANG_MAX = 212
B 934 7937   70   31
B 944 7937   70   31
B 954 7828   70   30
B 965 7765   70   30
B 975 7743   70   30
B 985 7708   70   30
B 996 7317   70   31
B 1006 7307   70   37
B 1017 7255   70   43
B 1027 7280   70   50
B 1037 7263   70   56
B 1047 7302   63   64
B 1057 7302   49   72
B 1067 7387   32   81
B 1077 7422   30   91
B 1087 7471   30  100
B 1097 7539   30  109
*** adj PULL_V2->30 
*** dt = 72 , A = 111 , rpm = 298 
B 1107 7739   30  119
B 1117 7752   30  127
B 1127 7757   30  135
B 1137 7831   30  143
B 1147 7834   30  151
B 1157 7834   30  159
B 1167 7837   30  166
pull out 167
B 1177 7837 -100  172
B 1187 7870 -100  179
B 1197 7836 -100  186
B 1207 7659 -100  191
B 1217 7605 -100  195
B 1227 7639 -100  200
B 1237 7690 -100  205
B 1247 7199 -100  207
B 1257 7483 -100  208
B 1267 7393 -100  208
B 1277 7380 -100  208
*** amax = 208  vhit = 102
B 1287 7326 -102  202
B 1297 7314 -102  187
B 1307 7144 -102  172
B 1317 6927 -102  156
B 1327 6995 -102  138
B 1337 7107 -102  119
B 1347 7375 -102  101
B 1357 7377 -102   80
B 1367 7441 -102   58
B 1377 7514 -102   35
B 1387 7524 -102   11
B 1397 7542 -102   -9
push -10 -10
push out at target
B 1407 7534   80  -19
B 1417 7485   80  -31
B 1427 7448   80  -45
B 1437 7450   80  -58
B 1447 7503   80  -73
B 1457 7193   80  -87
B 1467 7446   80 -101
B 1477 7355   80 -110
B 1487 7362   65 -114
B 1497 7385   23 -114
B 1507 7422   10 -114
B 1517 7365   10 -105
B 1527 7391   10  -92
B 1537 7427   10  -81
