SSS vs= 1.03  t=  210
%P VOLT1   = 7623
%P VOLT2   = 7926
%P S2_SC   =  1.03
%P L_ANG_MAX = 210
B   0 774   72   -4
B  10 7744   72   -4
B  20 7744   72   -4
B  30 7609   72   -4
B  40 7590   72   -4
B  50 7614   72   -4
B  60 7605   72   -4
B  70 7616   72   -4
B  80 7425   72   -4
B  90 7406   72    0
B 100 7336   72    8
B 110 7261   72   16
B 120 7151   72   25
B 130 7180   72   34
B 140 7102   72   43
B 150 7188   72   50
B 160 7184   72   58
B 170 7206   64   66
B 180 7226   53   74
B 190 7261   42   83
B 200 7256   31   91
B 210 7268   31  100
B 220 7297   31  108
*** adj PULL_V2->69 
*** dt = 71 , A = 116 , rpm = 281 
B 230 7430   71  116
B 240 7440   71  123
B 250 7447   71  129
B 260 7544   71  136
B 270 7530   71  142
B 280 7522   71  149
B 290 7504   71  156
B 300 7302   71  165
pull out 166
B 310 7276 -103  175
B 320 7274 -103  186
B 330 7248 -103  197
B 340 7148 -103  207
B 350 7109 -103  216
B 360 7175 -103  225
B 370 7236 -103  234
B 380 7061 -103  240
B 390 7175 -103  244
B 400 7040 -103  245
B 410 7153 -103  245
*** amax = 245  vhit = 83
B 420 7091  -85  240
B 430 7088  -85  227
B 440 6771  -85  212
B 450 6736  -85  196
B 460 6809  -85  178
B 470 6936  -85  159
B 480 7070  -85  140
B 490 7085  -85  119
B 500 7297  -85   97
B 510 7366  -85   74
B 520 7376  -85   50
B 530 7390  -85   26
B 540 7404  -85    0
push -11 -10
push out at target
B 550 7415   82  -16
B 560 7441   82  -28
B 570 7287   82  -42
B 580 7273   82  -55
B 590 7393   82  -68
B 600 7343   82  -82
B 610 7383   82  -96
B 620 7181   82 -108
B 630 7167   82 -116
B 640 7085   57 -118
B 650 7154    6 -118
B 660 7235   10 -117
B 670 7345   10 -105
B 680 7036   10  -94
B 690 7095   10  -82
B 700 7107   10  -69
B 710 7647   10  -56
B 720 7685   10  -44
B 730 7688   10  -31
B 740 7686   10  -18
pb end 
B 750 7690    0   -6
B 760 7692    0    4
B 770 7693    0   12
B 780 7693    0   17
B 790 7696    0   20
B 800 7696    0   22
B 810 7697    0   22
B 820 7697    0   22
B 830 7699    0   22
B 840 7731    0   22
B 850 7734    0   22
B 860 7699    0   22
B 870 7734    0   21
B 880 7735    0   19
B 890 7733    0   16
B 900 7699    0   14
B 910 7700    0   12
B 920 7733    0   11
B 930 7735    0   10
B 940 7737    0    9
B 950 7734    0    8
B 960 7737    0    8
B 970 7737    0    7
B 980 7735    0    7
B 990 7737    0    6
B 1000 7737    0    4
B 1010 7737    0    3
B 1020 7737    0    3
B 1030 7738    0    2
B 1040 7702    0    2
B 1050 7737    0    2
B 1060 7737    0    2
B 1070 7737    0    2
B 1080 7737    0    2
B 1090 7734    0    2
B 1100 7735    0    2
B 1110 7738    0    2
B 1120 7737    0    2
B 1130 7735    0    2
B 1140 7738    0    2
B 1150 7737    0    2
B 1160 7737    0    2
B 1170 7737    0    2
B 1180 7740    0    2
B 1190 7737    0    2
B 1200 7738    0    2
B 1210 7738    0    2
B 1220 7737    0    2
B 1230 7738    0    2
B 1240 7737    0    2
B 1250 7738    0    2
B 1260 7738    0    2
B 1270 7738    0    2
B 1280 7740    0    2
B 1290 7738    0    2
B 1300 7738    0    2
B 1310 7738    0    2
B 1320 7738    0    2
B 1330 7741    0    2
B 1340 7738    0    2
B 1350 7738    0    2
B 1360 7738    0    2
B 1370 7738    0    2
B 1380 7737    0    2
B 1390 7738    0    2
B 1400 7738    0    2
B 1410 7738    0    2
B 1420 7738    0    2
B 1430 7738    0    2
B 1440 7738    0    2
B 1450 7738    0    2
B 1460 7738    0    2
B 1470 7740    0    2
B 1480 7740    0    2
B 1490 7738    0    2
B 1500 7738    0    2
B 1510 7738    0    2
B 1520 7738    0    2
B 1530 7740    0    2
B 1540 7738    0    2
B 1550 7738    0    2
B 1560 7738    0    2
B 1570 7740    0    2
B 1580 7740    0    2
B 1590 7738    0    2
B 1600 7740    0    2
B 1610 7740    0    2
B 1620 7738    0    2
B 1630 7738    0    2
B 1640 7741    0    2
B 1650 7738    0    2
B 1660 7738    0    2
B 1670 7743    0    2
B 1680 7738    0    2
B 1690 7740    0    2
B 1700 7740    0    2
B 1710 7738    0    2
B 1720 7740    0    2
B 1730 7738    0    2
B 1740 7740    0    2
SSS vs= 1.03  t=  215
%P VOLT1   = 7623
%P VOLT2   = 7916
%P S2_SC   =  1.03
%P L_ANG_MAX = 215
B 1750 7740   72    2
B 1760 7738   72    2
B 1770 7678   72    2
B 1780 7589   72    2
B 1790 7590   72    2
B 1800 7617   72    2
B 1810 7642   72    2
B 1820 7360   72    2
B 1830 7401   72    2
B 1841 7329   72    5
B 1851 7300   72   14
B 1861 7174   72   23
B 1871 7192   72   32
B 1881 7089   72   40
B 1891 7114   72   49
B 1901 7118   72   57
B 1911 7180   64   65
B 1921 7233   50   74
B 1931 7233   36   83
B 1941 7279   31   92
B 1951 7290   31  100
B 1961 7330   31  109
*** adj PULL_V2->69 
*** dt = 82 , A = 112 , rpm = 281 
B 1971 7352   71  117
B 1981 7437   71  125
B 1991 7367   71  132
B 2001 7486   71  140
B 2011 7518   71  147
B 2021 7504   71  155
B 2031 7231   71  164
B 2041 7279   71  175
pull out 180
B 2051 7276 -103  186
B 2061 7292 -103  198
B 2071 7309 -103  210
B 2081 7178 -103  221
B 2091 7045 -103  229
B 2101 7177 -103  240
B 2111 7240 -103  250
B 2121 6867 -103  258
B 2131 7064 -103  265
B 2141 6955 -103  268
*** amax = 268  vhit = 75
B 2151 7103  -77  267
B 2161 7128  -77  267
B 2171 7147  -77  256
B 2181 6934  -77  243
B 2191 6784  -77  227
B 2201 6850  -77  211
B 2211 6977  -77  194
B 2221 7058  -77  175
B 2231 7081  -77  156
B 2241 7340  -77  136
B 2251 7407  -77  115
B 2261 7408  -77   94
B 2271 7445  -77   71
B 2281 7452  -77   46
B 2291 7462  -77   24
B 2301 7474  -77    0
push -11 -10
push out at target
B 2311 7515   82  -16
B 2321 7503   82  -28
B 2331 7381   82  -40
B 2341 7358   82  -53
B 2351 7394   82  -64
B 2361 7411   82  -77
B 2371 6955   82  -90
B 2381 6955   82 -102
B 2392 7122   82 -112
B 2402 7139   67 -114
B 2413 7161    6 -114
B 2423 7321   10 -114
B 2433 7228   10 -102
B 2443 7066   10  -92
B 2453 7090   10  -80
B 2463 7600   10  -68
B 2473 7642   10  -55
B 2483 7647   10  -43
B 2493 7649   10  -30
B 2503 7685   10  -19
pb end 
B 2513 7686    0   -8
B 2523 7686    0    2
B 2533 7689    0   10
B 2543 7693    0   16
B 2553 7694    0   19
B 2563 7694    0   21
B 2573 7693    0   21
B 2583 7694    0   21
B 2593 7696    0   21
B 2603 7696    0   21
B 2613 7696    0   21
B 2623 7697    0   21
B 2633 7697    0   21
B 2643 7697    0   20
B 2653 7694    0   17
B 2663 7697    0   14
B 2673 7696    0   12
B 2683 7697    0    9
B 2693 7697    0    8
B 2703 7699    0    6
B 2713 7697    0    5
B 2723 7697    0    4
B 2733 7697    0    4
B 2743 7694    0    4
B 2753 7697    0    4
B 2763 7697    0    3
B 2773 7699    0    1
B 2783 7697    0    1
B 2793 7697    0    1
B 2803 7697    0    1
B 2813 7697    0    1
B 2823 7699    0    1
B 2833 7700    0    1
B 2843 7699    0    1
B 2853 7734    0    1
B 2863 7735    0    1
B 2873 7735    0    1
B 2883 7734    0    1
B 2893 7735    0    1
B 2903 7734    0    1
B 2913 7699    0    1
B 2923 7735    0    1
B 2933 7737    0    1
B 2943 7734    0    1
B 2953 7735    0    1
B 2963 7735    0    1
B 2973 7734    0    1
B 2983 7735    0    1
B 2993 7733    0    1
B 3003 7737    0    1
B 3013 7735    0    1
B 3023 7734    0    1
B 3033 7734    0    1
B 3043 7735    0    1
B 3053 7737    0    1
B 3063 7735    0    1
B 3073 7737    0    1
B 3083 7735    0    1
B 3093 7735    0    1
B 3103 7700    0    1
B 3113 7700    0    1
B 3123 7735    0    1
B 3133 7737    0    1
B 3143 7740    0    1
B 3153 7735    0    1
B 3163 7699    0    1
B 3173 7700    0    1
B 3183 7737    0    1
B 3193 7700    0    1
B 3203 7700    0    1
B 3213 7738    0    1
B 3223 7737    0    1
B 3233 7735    0    1
B 3243 7734    0    1
B 3253 7702    0    1
B 3263 7700    0    1
B 3273 7735    0    1
B 3283 7737    0    1
B 3293 7737    0    1
B 3303 7737    0    1
B 3313 7737    0    1
B 3323 7735    0    1
B 3333 7735    0    1
B 3343 7737    0    1
B 3353 7737    0    1
B 3363 7735    0    1
B 3373 7702    0    1
B 3383 7702    0    1
B 3393 7737    0    1
B 3403 7737    0    1
B 3413 7734    0    1
B 3423 7737    0    1
B 3433 7737    0    1
B 3443 7735    0    1
B 3453 7735    0    1
B 3463 7737    0    1
B 3473 7738    0    1
B 3483 7735    0    1
B 3493 7735    0    1
B 3503 7738    0    1
SSS vs= 1.03  t=  215
%P VOLT1   = 7623
%P VOLT2   = 7905
%P S2_SC   =  1.03
%P L_ANG_MAX = 215
B 3513 7734   72    1
B 3523 7737   72    1
B 3533 7692   72    1
B 3543 7584   72    1
B 3553 7587   72    1
B 3563 7611   72    1
B 3573 7632   72    1
B 3583 7377   72    1
B 3594 7342   72    1
B 3604 7367   72    7
B 3614 7247   72   16
B 3624 7232   72   24
B 3634 7095   72   33
B 3644 7089   72   42
B 3655 7109   72   50
B 3665 7073   72   58
B 3675 7207   61   67
B 3685 7194   46   76
B 3695 7235   33   84
B 3705 7235   31   94
B 3715 7279   31  103
B 3725 7346   31  111
*** adj PULL_V2->69 
*** dt = 82 , A = 112 , rpm = 281 
B 3735 7538   71  119
B 3745 7546   71  126
B 3755 7444   71  133
B 3765 7526   71  140
B 3775 7521   71  146
B 3785 7498   71  154
B 3795 7292   71  163
B 3805 7272   71  174
pull out 176
B 3815 7306 -103  184
B 3825 7251 -103  196
B 3835 7268 -103  208
B 3845 7106 -103  219
B 3855 7042 -103  227
B 3865 7100 -103  238
B 3875 7234 -103  248
B 3885 6968 -103  255
B 3895 6967 -103  262
B 3905 7030 -103  264
B 3915 7140 -103  264
B 3925 7095 -103  264
*** amax = 264  vhit = 76
B 3935 7118  -78  254
B 3945 6775  -78  239
B 3955 6832  -78  223
B 3965 6773  -78  206
B 3975 6854  -78  188
B 3985 6904  -78  169
B 3995 7069  -78  150
B 4005 7363  -78  129
B 4015 7364  -78  106
B 4025 7404  -78   84
B 4035 7448  -78   61
B 4045 7456  -78   36
B 4055 7469  -78   12
push -11 -10
push out at target
B 4066 7511   82  -12
B 4076 7511   82  -23
B 4086 7479   82  -35
B 4096 7382   82  -49
B 4106 7364   82  -62
B 4116 7406   82  -76
B 4126 7348   82  -90
B 4136 7382   82 -104
B 4146 6988   82 -116
B 4156 7154   82 -125
B 4166 7080   66 -126
B 4176 7117    0 -126
B 4186 7053   10 -124
B 4196 7092   10 -112
B 4206 7032   10  -97
B 4216 7007   10  -85
B 4226 7043   10  -70
B 4236 7237   10  -56
B 4246 7635   10  -41
B 4256 7639   10  -26
B 4266 7644   10  -12
B 4276 7644   10    2
pb end 
B 4286 7648    0   14
B 4296 7688    0   24
B 4306 7686    0   32
B 4316 7689    0   36
B 4326 7690    0   39
B 4336 7689    0   40
B 4346 7690    0   40
B 4356 7690    0   40
B 4366 7692    0   40
B 4376 7692    0   40
B 4386 7693    0   40
B 4396 7693    0   39
B 4406 7692    0   35
B 4416 7694    0   31
B 4426 7692    0   28
B 4436 7694    0   25
B 4446 7696    0   22
B 4456 7694    0   19
B 4466 7694    0   16
B 4476 7694    0   14
B 4486 7694    0   12
B 4496 7694    0   10
B 4506 7694    0    8
B 4516 7694    0    6
B 4526 7696    0    4
B 4536 7696    0    3
B 4546 7696    0    0
B 4556 7694    0   -2
B 4566 7696    0   -3
B 4576 7694    0   -3
B 4586 7696    0   -3
B 4596 7694    0   -3
B 4606 7694    0   -3
B 4616 7697    0   -3
B 4626 7696    0   -3
B 4636 7696    0   -3
B 4646 7696    0   -3
B 4656 7696    0   -3
B 4666 7696    0   -3
B 4676 7697    0   -3
B 4686 7693    0   -3
B 4696 7696    0   -3
B 4706 7696    0   -3
B 4716 7697    0   -3
B 4726 7697    0   -3
B 4736 7697    0   -3
B 4746 7696    0   -3
B 4756 7697    0   -3
B 4766 7697    0   -3
B 4776 7696    0   -3
B 4786 7697    0   -3
B 4796 7697    0   -3
B 4806 7697    0   -3
B 4816 7697    0   -3
B 4826 7697    0   -3
B 4836 7699    0   -3
B 4846 7697    0   -3
B 4856 7696    0   -3
B 4866 7697    0   -3
B 4876 7699    0   -3
B 4886 7697    0   -3
B 4896 7697    0   -3
B 4906 7734    0   -3
B 4916 7733    0   -3
B 4926 7697    0   -3
B 4936 7697    0   -3
B 4946 7699    0   -3
B 4956 7696    0   -3
B 4966 7697    0   -3
B 4976 7699    0   -3
B 4986 7699    0   -3
B 4996 7699    0   -3
B 5006 7699    0   -3
B 5016 7696    0   -3
B 5026 7733    0   -3
B 5036 7734    0   -3
B 5046 7733    0   -3
B 5056 7697    0   -3
B 5066 7699    0   -3
B 5076 7734    0   -3
B 5086 7734    0   -3
B 5096 7734    0   -3
B 5106 7734    0   -3
B 5116 7699    0   -3
B 5126 7699    0   -3
B 5136 7697    0   -3
B 5146 7697    0   -3
B 5156 7699    0   -3
B 5166 7699    0   -3
B 5176 7734    0   -3
B 5186 7734    0   -3
B 5196 7699    0   -3
B 5206 7734    0   -3
B 5216 7735    0   -3
B 5226 7696    0   -3
B 5236 7699    0   -3
B 5246 7700    0   -3
B 5256 7700    0   -3
B 5266 7699    0   -3
B 5276 7699    0   -3
SSS vs= 1.03  t=  215
%P VOLT1   = 7623
%P VOLT2   = 7898
%P S2_SC   =  1.03
%P L_ANG_MAX = 215
B 5287 7734   72   -3
B 5297 7734   72   -3
B 5308 7699   72   -3
B 5318 7609   72   -3
B 5328 7580   72   -3
B 5338 7587   72   -3
B 5348 7617   72   -3
B 5358 7286   72   -2
B 5368 7443   72   -2
B 5378 7432   72   -2
B 5388 7409   72    4
B 5398 7223   72   12
B 5408 7177   72   22
B 5418 7064   72   30
B 5428 7102   72   39
B 5438 7139   72   47
B 5448 7157   72   55
B 5458 7228   69   63
B 5468 7207   56   71
B 5478 7245   41   80
B 5488 7220   31   88
B 5498 7265   31   96
B 5508 7337   31  104
*** adj PULL_V2->75 
*** dt = 92 , A = 110 , rpm = 264 
B 5518 7498   77  112
B 5528 7508   77  119
B 5538 7482   77  125
B 5548 7463   77  132
B 5558 7453   77  138
B 5568 7459   77  146
B 5578 7244   77  156
B 5588 7225   77  167
B 5598 7193   77  178
pull out 190
B 5608 7109 -103  191
B 5618 7129 -103  203
B 5628 7107 -103  216
B 5638 7174 -103  228
B 5648 7041 -103  241
B 5658 7094 -103  251
B 5668 7157 -103  263
B 5678 7218 -103  275
B 5688 6901 -103  284
B 5698 7188 -103  291
B 5708 7063 -103  292
*** amax = 293  vhit = 75
B 5718 7105  -77  292
B 5728 6976  -77  292
B 5738 7016  -77  279
B 5748 6806  -77  264
B 5758 6763  -77  247
B 5768 6823  -77  232
B 5778 7018  -77  215
B 5788 7196  -77  195
B 5798 7217  -77  176
B 5808 7367  -77  156
B 5818 7440  -77  134
B 5828 7435  -77  113
B 5838 7442  -77   90
B 5848 7486  -77   65
B 5858 7500  -77   42
B 5868 7509  -77   18
B 5878 7515  -77   -8
push -10 -10
push out at target
B 5888 7518   82  -19
B 5898 7493   82  -30
B 5908 7481   82  -44
B 5918 7366   82  -58
B 5928 7384   82  -71
B 5938 7217   82  -85
B 5948 7260   82 -100
B 5958 7053   82 -114
B 5968 7242   82 -126
B 5978 7138   82 -132
B 5988 7154   40 -132
B 5998 6936   10 -132
B 6008 7091   10 -126
B 6018 6969   10 -113
B 6028 7082   10 -100
B 6038 7112   10  -89
B 6048 7483   10  -76
B 6058 7638   10  -62
B 6068 7639   10  -49
B 6078 7679   10  -36
B 6088 7680   10  -22
pb end 
B 6098 7682    0   -9
B 6108 7683    0    2
B 6118 7683    0   12
B 6128 7685    0   20
B 6138 7688    0   24
B 6148 7688    0   28
B 6158 7689    0   29
B 6168 7690    0   29
B 6178 7690    0   29
B 6188 7690    0   29
B 6198 7690    0   29
B 6208 7690    0   29
B 6218 7690    0   28
B 6228 7693    0   26
B 6238 7692    0   23
B 6248 7693    0   20
B 6258 7693    0   17
B 6268 7692    0   14
B 6278 7692    0   12
B 6288 7693    0   10
B 6298 7693    0    8
B 6308 7693    0    6
B 6318 7693    0    5
B 6328 7693    0    4
B 6338 7694    0    3
B 6348 7692    0    2
B 6358 7694    0    2
B 6368 7694    0    0
B 6378 7689    0   -1
B 6388 7694    0   -1
B 6398 7696    0   -2
B 6408 7692    0   -2
B 6418 7694    0   -2
B 6428 7693    0   -2
B 6438 7693    0   -2
B 6448 7694    0   -2
B 6458 7694    0   -2
B 6468 7694    0   -2
B 6478 7694    0   -2
B 6488 7694    0   -2
B 6498 7696    0   -2
B 6508 7694    0   -2
B 6518 7696    0   -2
B 6528 7696    0   -2
B 6538 7697    0   -2
B 6548 7696    0   -2
B 6558 7696    0   -2
B 6568 7696    0   -2
B 6578 7694    0   -2
B 6588 7696    0   -2
B 6598 7694    0   -2
B 6608 7696    0   -2
B 6618 7696    0   -2
B 6628 7696    0   -2
B 6638 7696    0   -2
B 6648 7696    0   -2
B 6658 7694    0   -2
B 6668 7696    0   -2
B 6678 7696    0   -2
B 6688 7730    0   -2
B 6698 7731    0   -2
B 6708 7699    0   -2
B 6718 7697    0   -2
B 6728 7696    0   -2
B 6738 7694    0   -2
B 6748 7696    0   -2
B 6758 7699    0   -2
B 6768 7696    0   -2
B 6778 7697    0   -2
B 6788 7696    0   -2
B 6798 7696    0   -2
B 6808 7696    0   -2
B 6818 7696    0   -2
